Rentrée scolaire;Région académique;Académie;Département;Commune;Numéro de l'école;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre total de classes;Nombre total d'élèves;Nombre d'élèves en pré-élémentaire hors ULIS;Nombre d'élèves en élémentaire hors ULIS;Nombre d'élèves en ULIS;Nombre d'élèves en CP hors ULIS;Nombre d'élèves en CE1 hors ULIS;Nombre d'élèves en CE2 hors ULIS;Nombre d'élèves en CM1 hors ULIS;Nombre d'élèves en CM2 hors ULIS;tri;Code Postal
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MELESSE;0351105L;ECOLE PRIMAIRE PRIVEE;ST FRANCOIS;PRIVE;0;0;14;356;151;205;0;40;39;51;44;31;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MELESSE-0351105L;35520
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MELESSE;0351665V;ECOLE ELEMENTAIRE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;0;0;12;296;0;296;0;61;72;56;58;49;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MELESSE-0351665V;35520
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MELESSE;0351755T;ECOLE MATERNELLE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;0;0;7;196;196;0;0;0;0;0;0;0;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MELESSE-0351755T;35520
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MERNEL;0350340E;ECOLE PRIMAIRE PUBLIQUE;ALBERT POULAIN;PUBLIC;0;0;4;89;27;62;0;8;15;8;15;16;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MERNEL-0350340E;35330
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MESNIL-ROC'H;0350588Z;ECOLE PRIMAIRE PUBLIQUE;TRESSE;PUBLIC;1;0;4;63;22;41;0;15;17;9;0;0;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MESNIL-ROC'H-0350588Z;35720
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MESNIL-ROC'H;0351418B;ECOLE PRIMAIRE PRIVEE;STE ANNE;PRIVE;0;0;6;136;46;90;0;11;23;21;16;19;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MESNIL-ROC'H-0351418B;35720
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MESNIL-ROC'H;0351660P;ECOLE PRIMAIRE PUBLIQUE;MARIO RAMOS;PUBLIC;0;0;4;106;36;70;0;15;13;15;11;16;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MESNIL-ROC'H-0351660P;35720
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MESNIL-ROC'H;0352321H;ECOLE PRIMAIRE PUBLIQUE;FANNY DUFEIL;PUBLIC;0;0;9;230;77;153;0;33;46;25;24;25;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MESNIL-ROC'H-0352321H;35720
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MEZIERES-SUR-COUESNON;0351667X;ECOLE PRIMAIRE PUBLIQUE;LA VALLEE VERTE;PUBLIC;0;0;8;166;62;104;0;24;23;14;28;15;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MEZIERES-SUR-COUESNON-0351667X;35140
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MEZIERES-SUR-COUESNON;0351739A;ECOLE PRIMAIRE PRIVEE;ST MARTIN;PRIVE;0;0;5;115;49;66;0;14;18;8;17;9;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MEZIERES-SUR-COUESNON-0351739A;35140
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MINIAC-MORVAN;0351114W;ECOLE PRIMAIRE PRIVEE;ST YVES;PRIVE;0;0;8;204;75;129;0;35;28;14;24;28;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MINIAC-MORVAN-0351114W;35540
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MINIAC-MORVAN;0351668Y;ECOLE PRIMAIRE PUBLIQUE;LE DORIS;PUBLIC;1;0;16;279;115;164;0;33;35;32;32;32;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MINIAC-MORVAN-0351668Y;35540
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MINIAC-SOUS-BECHEREL;0351669Z;ECOLE ELEMENTAIRE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;0;0;3;64;0;64;0;26;38;0;0;0;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MINIAC-SOUS-BECHEREL-0351669Z;35190
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONDEVERT;0351116Y;ECOLE ELEMENTAIRE PRIVEE;STE MADELEINE;PRIVE;0;0;3;75;0;75;0;15;15;19;10;16;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONDEVERT-0351116Y;35370
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONT-DOL;0350357Y;ECOLE PRIMAIRE PUBLIQUE;SIMON SIRODOT;PUBLIC;1;0;5;82;32;50;0;10;9;7;6;18;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONT-DOL-0350357Y;35120
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTAUBAN-DE-BRETAGNE;0350352T;ECOLE ELEMENTAIRE PUBLIQUE;JOSEPH FARAMIN;PUBLIC;0;0;12;304;0;304;0;61;49;63;59;72;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTAUBAN-DE-BRETAGNE-0350352T;35360
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTAUBAN-DE-BRETAGNE;0350529K;ECOLE PRIMAIRE PUBLIQUE;LES HIRONDELLES;PUBLIC;0;0;3;70;25;45;0;8;11;6;10;10;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTAUBAN-DE-BRETAGNE-0350529K;35360
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTAUBAN-DE-BRETAGNE;0351985T;ECOLE MATERNELLE PUBLIQUE;JOSEPH FARAMIN;PUBLIC;0;0;6;173;173;0;0;0;0;0;0;0;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTAUBAN-DE-BRETAGNE-0351985T;35360
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTAUBAN-DE-BRETAGNE;0352366G;ECOLE PRIMAIRE PRIVEE;ST MAURICE LA PROVIDENCE;PRIVE;0;0;10;251;90;161;0;33;37;32;28;31;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTAUBAN-DE-BRETAGNE-0352366G;35360
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTERFIL;0351121D;ECOLE PRIMAIRE PRIVEE;ST GILDAS;PRIVE;0;0;4;80;28;52;0;14;9;12;7;10;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTERFIL-0351121D;35160
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTERFIL;0351919W;ECOLE PRIMAIRE PUBLIQUE;LE ROCHER;PUBLIC;0;0;5;116;40;76;0;11;12;22;14;17;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTERFIL-0351919W;35160
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTFORT-SUR-MEU;0350361C;ECOLE MATERNELLE PUBLIQUE;LE PAYS POURPRE;PUBLIC;0;0;4;89;89;0;0;0;0;0;0;0;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTFORT-SUR-MEU-0350361C;35160
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTFORT-SUR-MEU;0351020U;ECOLE ELEMENTAIRE PUBLIQUE;LE PAYS POURPRE;PUBLIC;0;0;10;212;0;199;13;39;24;46;51;39;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTFORT-SUR-MEU-0351020U;35160
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTFORT-SUR-MEU;0351124G;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;PRIVE;0;0;10;235;72;153;10;27;36;32;27;31;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTFORT-SUR-MEU-0351124G;35160
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTFORT-SUR-MEU;0352175Z;ECOLE ELEMENTAIRE PUBLIQUE;MOULIN A VENT;PUBLIC;0;0;6;133;0;133;0;20;27;23;32;31;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTFORT-SUR-MEU-0352175Z;35160
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTFORT-SUR-MEU;0352182G;ECOLE MATERNELLE PUBLIQUE;MOULIN A VENT;PUBLIC;0;0;3;70;70;0;0;0;0;0;0;0;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTFORT-SUR-MEU-0352182G;35160
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTGERMONT;0350362D;ECOLE ELEMENTAIRE PUBLIQUE;GERARD PHILIPE;PUBLIC;0;0;8;174;0;174;0;35;43;31;29;36;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTGERMONT-0350362D;35760
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTGERMONT;0351126J;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;PRIVE;0;0;4;102;49;53;0;10;10;7;15;11;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTGERMONT-0351126J;35760
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTGERMONT;0352036Y;ECOLE MATERNELLE PUBLIQUE;GERARD PHILIPE;PUBLIC;0;0;4;106;106;0;0;0;0;0;0;0;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTGERMONT-0352036Y;35760
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTREUIL-LE-GAST;0350366H;ECOLE PRIMAIRE PUBLIQUE;ARC-EN-CIEL;PUBLIC;0;0;8;192;77;115;0;24;19;25;22;25;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTREUIL-LE-GAST-0350366H;35520
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTREUIL-LE-GAST;0351131P;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;PRIVE;0;0;4;90;33;57;0;13;13;11;11;9;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTREUIL-LE-GAST-0351131P;35520
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTREUIL-SOUS-PEROUSE;0351132R;ECOLE PRIMAIRE PRIVEE;LE SACRE COEUR;PRIVE;0;0;4;90;31;59;0;12;14;8;12;13;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTREUIL-SOUS-PEROUSE-0351132R;35500
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTREUIL-SUR-ILLE;0351133S;ECOLE PRIMAIRE PRIVEE;ST MICHEL;PRIVE;0;0;5;132;50;82;0;25;18;16;7;16;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTREUIL-SUR-ILLE-0351133S;35440
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTREUIL-SUR-ILLE;0352388F;ECOLE PRIMAIRE PUBLIQUE;ECOLE PUBLIQUE;PUBLIC;0;0;8;175;56;119;0;23;20;27;23;26;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MONTREUIL-SUR-ILLE-0352388F;35440
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0351021V;ECOLE MATERNELLE PUBLIQUE;LA CHESNAYE;PUBLIC;0;0;3;63;63;0;0;0;0;0;0;0;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MORDELLES-0351021V;35310
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0351022W;ECOLE ELEMENTAIRE PUBLIQUE;LA CHESNAYE;PUBLIC;0;0;7;142;0;129;13;25;24;23;33;24;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MORDELLES-0351022W;35310
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0352037Z;ECOLE MATERNELLE PUBLIQUE;LE GRETAY;PUBLIC;0;0;3;72;72;0;0;0;0;0;0;0;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MORDELLES-0352037Z;35310
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0352038A;ECOLE ELEMENTAIRE PUBLIQUE;LE GRETAY;PUBLIC;0;0;6;153;0;153;0;38;26;26;26;37;81-BRETAGNE-RENNES-ILLE-ET-VILAINE-MORDELLES-0352038A;35310
