Rentrée scolaire;Région académique;Académie;Département;Commune;Numéro du collège;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre d'élèves total (nombre d'élèves dans les formations du 1er cycle du 2nd degré et non du nombre total d'élèves inscrits dans l'établissement, les DIMA et les dispositifs-relais sont exclus);Nombre d'élèves total hors Segpa hors ULIS;Nombre d'élèves total Segpa;Nombre d'élèves total ULIS;Nombre total de 6èmes;Nombre de 6èmes hors Segpa hors ULIS;Nombre de 6èmes Segpa;Nombre de 6èmes ULIS;Nombre de 6èmes filles;Nombre de 6èmes garçons;Nombre de 6èmes LV1 allemand;Nombre de 6èmes LV1 anglais;Nombre de 6èmes LV1 espagnol;Nombre de 6èmes LV1 autres langues;Nombre de 6èmes LV2 allemand;Nombre de 6èmes LV2 anglais;Nombre de 6èmes LV2 espagnol;Nombre de 6èmes LV2 italien;Nombre de 6èmes LV2 autres langues;Nombre total de 5èmes;Nombre de 5èmes hors Segpa hors ULIS;Nombre de 5èmes Segpa;Nombre de 5èmes ULIS;Nombre de 5èmes filles;Nombre de 5èmes garçons;Nombre de 5èmes LV1 allemand;Nombre de 5èmes LV1 anglais;Nombre de 5èmes LV1 espagnol;Nombre de 5èmes LV1 autres langues;Nombre de 5èmes LV2 allemand;Nombre de 5èmes LV2 anglais;Nombre de 5èmes LV2 espagnol;Nombre de 5èmes LV2 italien;Nombre de 5èmes LV2 autres langues;Nombre total de 4èmes;Nombre de 4èmes hors Segpa hors ULIS;Nombre de 4èmes Segpa;Nombre de 4èmes ULIS;Nombre de 4èmes filles;Nombre de 4èmes garçons;Nombre de 4èmes LV1 allemand;Nombre de 4èmes LV1 anglais;Nombre de 4èmes LV1 espagnol;Nombre de 4èmes LV1 autres langues;Nombre de 4èmes LV2 allemand;Nombre de 4èmes LV2 anglais;Nombre de 4èmes LV2 espagnol;Nombre de 4èmes LV2 italien;Nombre de 4èmes LV2 autres langues;Nombre total de 3èmes;Nombre de 3èmes hors Segpa hors ULIS;Nombre de 3èmes Segpa;Nombre de 3èmes ULIS;Nombre de 3èmes filles;Nombre de 3èmes garçons;Nombre de 3èmes LV1 allemand;Nombre de 3èmes LV1 anglais;Nombre de 3èmes LV1 espagnol;Nombre de 3èmes LV1 autres langues;Nombre de 3èmes LV2 allemand;Nombre de 3èmes LV2 anglais;Nombre de 3èmes LV2 espagnol;Nombre de 3èmes LV2 italien;Nombre de 3èmes LV2 autres langues
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;CANCALE;0350853M;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;300;300;0;0;95;95;0;0;43;52;0;95;0;0;0;0;0;0;0;71;71;0;0;33;38;0;71;0;0;9;0;62;0;0;57;57;0;0;26;31;0;57;0;0;9;0;48;0;0;77;77;0;0;30;47;0;77;0;0;13;0;64;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHATEAUGIRON;0350855P;COLLEGE PRIVE;STE CROIX;PRIVE;0;0;641;631;0;10;169;168;0;1;66;103;0;169;0;0;0;0;25;0;0;175;170;0;5;77;98;0;175;0;0;13;0;157;0;0;156;154;0;2;79;77;0;156;0;0;19;0;135;0;0;141;139;0;2;70;71;0;141;0;0;14;0;125;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHATEAUGIRON;0352248D;COLLEGE;VICTOR SEGALEN;PUBLIC;0;0;557;557;0;0;160;160;0;0;83;77;0;160;0;0;0;0;70;0;0;120;120;0;0;57;63;0;120;0;0;16;0;104;0;0;143;143;0;0;74;69;0;143;0;0;23;0;119;0;0;134;134;0;0;61;73;0;134;0;0;14;0;120;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;DOL-DE-BRETAGNE;0350708E;COLLEGE;PAUL FEVAL;PUBLIC;1;0;620;505;102;13;143;119;21;3;64;79;0;122;0;0;10;0;0;0;0;181;148;30;3;84;97;0;151;0;0;16;0;132;0;0;166;135;28;3;73;93;0;138;0;0;12;0;124;0;0;130;103;23;4;60;70;0;107;0;0;14;0;89;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;GUIPRY-MESSAC;0352957Z;COLLEGE;GAËL TABURET;PUBLIC;0;0;329;329;0;0;104;104;0;0;46;58;0;104;0;0;0;0;0;0;0;115;115;0;0;53;62;0;115;0;0;5;0;93;17;0;60;60;0;0;23;37;0;60;0;0;10;0;50;0;0;50;50;0;0;21;29;0;50;0;0;4;0;46;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTFORT-SUR-MEU;0350872H;COLLEGE PRIVE;ST LOUIS-MARIE;PRIVE;0;0;678;667;0;11;173;171;0;2;84;89;0;171;0;0;0;0;0;0;0;172;170;0;2;84;88;0;171;0;0;57;0;113;0;0;173;169;0;4;85;88;0;173;0;0;46;0;123;0;0;160;157;0;3;78;82;0;157;0;0;40;0;117;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLEINE-FOUGERES;0350021H;COLLEGE;FRANCOIS BRUNE;PUBLIC;0;0;235;235;0;0;61;61;0;0;31;30;8;53;0;0;0;0;0;0;0;68;68;0;0;33;35;0;68;0;0;9;0;59;0;0;50;50;0;0;23;27;0;50;0;0;8;0;42;0;0;56;56;0;0;30;26;0;56;0;0;22;0;34;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350027P;COLLEGE;LES GAYEULLES;PUBLIC;0;0;621;608;0;13;164;162;0;2;75;89;0;164;0;0;28;0;0;25;18;126;123;0;3;63;63;0;126;0;0;27;0;60;19;16;158;154;0;4;82;76;0;157;0;0;19;0;96;35;0;173;169;0;4;85;88;0;173;0;0;20;0;111;36;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350760L;COLLEGE;CLEUNAY;PUBLIC;0;0;406;392;0;14;83;83;0;0;38;45;0;83;0;0;0;0;0;0;0;84;75;0;9;40;44;0;84;0;0;2;0;73;0;0;109;106;0;3;51;58;0;108;0;0;8;0;94;0;0;130;128;0;2;62;68;0;130;0;0;7;0;119;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350836U;COLLEGE PRIVE;ST MARTIN QUARTIER STE GENEVIE;PRIVE;0;0;387;387;0;0;104;104;0;0;48;56;0;104;0;0;0;0;0;0;0;110;110;0;0;54;56;0;110;0;0;12;0;83;15;0;90;90;0;0;51;39;0;90;0;0;11;0;63;16;0;83;83;0;0;42;41;0;83;0;0;14;0;59;9;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350839X;COLLEGE PRIVE;SAINT-HELIER;PRIVE;0;0;542;532;0;10;138;138;0;0;67;71;0;138;0;0;0;0;0;0;0;136;136;0;0;73;63;0;136;0;0;50;0;86;0;0;137;134;0;3;64;73;0;134;0;0;18;0;116;0;0;131;124;0;7;49;82;0;124;0;0;16;0;108;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0352070K;COLLEGE PRIVE;ASSOMPTION;PRIVE;0;0;976;970;0;6;257;253;0;4;126;131;0;253;0;0;0;0;0;0;0;254;254;0;0;127;127;0;254;0;0;30;0;193;31;0;241;239;0;2;106;135;0;239;0;0;31;0;174;34;0;224;224;0;0;117;107;0;224;0;0;41;0;164;19;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-AUBIN-DU-CORMIER;0350039C;COLLEGE;PIERRE DE DREUX;PUBLIC;0;0;524;524;0;0;137;137;0;0;59;78;0;137;0;0;44;0;0;0;0;141;141;0;0;73;68;0;141;0;0;22;0;119;0;0;99;99;0;0;44;55;0;99;0;0;29;0;70;0;0;147;147;0;0;76;71;0;147;0;0;30;0;117;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-AUBIN-DU-CORMIER;0350882U;COLLEGE PRIVE;STE ANNE;PRIVE;0;0;305;305;0;0;80;80;0;0;43;37;0;80;0;0;0;0;0;0;0;68;68;0;0;42;26;0;68;0;0;9;0;59;0;0;81;81;0;0;48;33;0;81;0;0;7;0;74;0;0;76;76;0;0;38;38;0;76;0;0;16;0;60;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-GREGOIRE;0350780H;COLLEGE PRIVE;IMMACULEE;PRIVE;0;0;896;896;0;0;230;230;0;0;120;110;0;230;0;0;17;0;0;0;0;206;206;0;0;95;111;0;206;0;0;12;0;181;13;0;227;227;0;0;114;113;0;227;0;0;19;0;202;6;0;233;233;0;0;120;113;0;233;0;0;24;0;191;18;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MALO;0350896J;COLLEGE;JEAN CHARCOT;PUBLIC;0;0;385;372;0;13;98;94;0;4;45;53;17;79;0;0;0;0;0;0;0;101;99;0;2;47;54;0;101;0;0;11;0;76;0;12;101;98;0;3;55;46;0;101;0;11;12;0;75;0;11;85;81;0;4;49;36;0;85;0;6;12;0;62;0;6
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MALO;0350916F;COLLEGE;DUGUAY-TROUIN;PUBLIC;0;0;583;460;110;13;125;103;20;2;59;66;0;103;0;0;0;0;0;0;0;161;127;30;4;81;80;0;127;0;0;11;0;93;23;0;157;120;33;4;78;79;0;120;0;0;4;0;100;16;0;140;110;27;3;65;75;0;110;0;0;12;0;90;8;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MEEN-LE-GRAND;0350887Z;COLLEGE PRIVE;NOTRE DAME;PRIVE;0;0;224;224;0;0;54;54;0;0;22;32;0;54;0;0;9;0;0;0;0;55;55;0;0;26;29;0;55;0;0;21;0;34;0;0;65;65;0;0;25;40;0;65;0;0;8;0;57;0;0;50;50;0;0;29;21;0;50;0;0;5;0;45;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;VAL-COUESNON;0350052S;COLLEGE;PIERRE PERRIN;PUBLIC;1;0;167;167;0;0;44;44;0;0;20;24;0;44;0;0;9;0;0;0;0;41;41;0;0;23;18;0;41;0;0;13;0;28;0;0;45;45;0;0;23;22;0;45;0;0;7;0;38;0;0;37;37;0;0;21;16;0;37;0;0;6;0;31;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;VAL D'ANAST;0350869E;COLLEGE PRIVE;STE MARIE;PRIVE;0;0;212;212;0;0;70;70;0;0;35;35;0;70;0;0;0;0;49;0;0;62;62;0;0;30;32;0;62;0;0;0;0;62;0;0;47;47;0;0;30;17;0;47;0;0;0;0;47;0;0;33;33;0;0;15;18;0;33;0;0;0;0;33;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;VITRE;0351909K;COLLEGE;GERARD DE NERVAL;PUBLIC;0;0;682;551;118;13;141;108;28;5;58;83;0;112;0;0;0;0;0;0;0;188;153;31;4;79;109;0;157;0;0;21;0;133;0;0;171;136;31;4;90;81;0;140;0;0;10;0;126;0;0;182;154;28;0;99;83;0;154;0;0;7;0;147;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;VITRE;0352008T;COLLEGE;LES ROCHERS SEVIGNE;PUBLIC;0;0;415;415;0;0;108;108;0;0;52;56;0;108;0;0;15;0;0;0;0;100;100;0;0;54;46;0;100;0;0;8;0;92;0;0;106;106;0;0;43;63;0;106;0;0;16;0;90;0;0;101;101;0;0;55;46;0;101;0;0;18;0;83;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;BAIN-DE-BRETAGNE;0350970P;COLLEGE;LE CHENE VERT;PUBLIC;0;0;588;452;124;12;127;95;30;2;55;72;0;95;0;0;14;0;0;0;0;137;102;32;3;63;74;0;102;0;0;6;0;96;0;0;159;121;32;6;82;77;0;121;0;0;12;0;109;0;0;165;134;30;1;88;77;0;134;0;0;12;0;121;1;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;CESSON-SEVIGNE;0350793X;LYCEE POLYVALENT PRIVE;FREDERIC OZANAM;PRIVE;0;0;34;34;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;34;0;0;6;28;0;34;0;0;2;0;32;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;CESSON-SEVIGNE;0352972R;COLLEGE PRIVE;SAINT-MICHEL CESSON-SEVIGNE;PRIVE;0;0;53;53;0;0;9;9;0;0;0;9;0;9;0;0;0;0;0;0;0;12;12;0;0;2;10;0;12;0;0;0;0;12;0;0;15;15;0;0;2;13;0;15;0;0;0;0;15;0;0;17;17;0;0;7;10;0;17;0;0;0;0;17;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHARTRES-DE-BRETAGNE;0351852Y;COLLEGE;DE FONTENAY;PUBLIC;0;0;605;605;0;0;148;148;0;0;69;79;0;148;0;0;27;0;0;0;0;168;168;0;0;97;71;0;168;0;0;25;0;132;11;0;138;138;0;0;63;75;0;138;0;0;26;0;91;21;0;151;151;0;0;63;88;0;151;0;0;21;0;107;23;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;CREVIN;0352860U;COLLEGE;SIMONE VEIL;PUBLIC;0;0;555;555;0;0;124;124;0;0;57;67;0;124;0;0;0;0;0;0;0;140;140;0;0;82;58;0;140;0;0;10;0;108;22;0;138;138;0;0;68;70;0;138;0;0;0;0;113;25;0;153;153;0;0;74;79;0;153;0;0;0;0;140;13;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;DINARD;0351795L;COLLEGE;LE BOCAGE;PUBLIC;0;0;612;612;0;0;178;178;0;0;93;85;0;178;0;0;14;0;0;18;0;132;132;0;0;73;59;0;132;0;0;13;0;102;17;0;178;178;0;0;85;93;0;178;0;0;29;0;132;17;0;124;124;0;0;66;58;0;124;0;0;8;0;106;10;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0350770X;COLLEGE PRIVE;STE MARIE;PRIVE;0;0;914;914;0;0;213;213;0;0;110;103;33;180;0;0;0;33;0;0;0;260;260;0;0;129;131;22;238;0;0;0;22;238;0;0;239;239;0;0;125;114;36;203;0;0;0;36;203;0;0;202;202;0;0;108;94;38;164;0;0;0;38;164;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;JANZE;0351053E;COLLEGE;JEAN MONNET;PUBLIC;0;0;654;545;109;0;161;136;25;0;78;83;19;117;0;0;0;19;0;0;0;164;134;30;0;91;73;21;113;0;0;11;21;102;0;0;178;146;32;0;88;90;23;123;0;0;12;23;111;0;0;151;129;22;0;73;78;21;108;0;0;0;21;108;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTAUBAN-DE-BRETAGNE;0350870F;COLLEGE PRIVE;LA PROVIDENCE;PRIVE;0;0;339;339;0;0;96;96;0;0;44;52;4;92;0;0;0;4;0;0;0;92;92;0;0;38;54;0;92;0;0;21;0;71;0;0;78;78;0;0;32;46;0;78;0;0;23;0;55;0;0;73;73;0;0;41;32;0;73;0;0;17;0;56;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;ORGERES;0352691K;COLLEGE;ANDREE RECIPON;PUBLIC;0;0;483;483;0;0;128;128;0;0;63;65;0;128;0;0;8;0;0;0;0;124;124;0;0;60;64;0;124;0;0;18;0;87;19;0;119;119;0;0;57;62;0;119;0;0;10;0;97;12;0;112;112;0;0;53;59;0;112;0;0;10;0;96;6;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLEINE-FOUGERES;0350877N;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;173;173;0;0;43;43;0;0;19;24;0;43;0;0;0;0;0;0;0;40;40;0;0;18;22;0;40;0;0;0;0;40;0;0;54;54;0;0;24;30;0;54;0;0;0;0;54;0;0;36;36;0;0;19;17;0;36;0;0;0;0;36;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0350732F;ETAB.REGIONAL ENSEIGNT ADAPTE;JEAN BART;PUBLIC;0;0;59;;59;0;13;;13;0;3;10;0;0;0;0;0;0;0;0;0;15;0;15;0;6;9;0;0;0;0;0;0;0;0;0;16;0;16;0;3;13;0;0;0;0;0;0;0;0;0;15;0;15;0;4;11;0;0;0;0;0;0;0;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0350790U;LYCEE PROFESSIONNEL PRIVE;NOTRE DAME;PRIVE;0;0;20;20;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;6;14;0;20;0;0;0;0;20;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350032V;LP LYCEE DES METIERS;LOUIS GUILLOUX;PUBLIC;0;0;24;24;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;17;7;0;24;0;0;0;0;24;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350759K;COLLEGE;ECHANGE;PUBLIC;0;0;457;457;0;0;107;107;0;0;49;58;0;107;0;0;0;0;0;0;0;98;98;0;0;54;44;0;98;0;0;14;0;72;12;0;138;138;0;0;72;66;0;138;0;0;19;0;94;25;0;114;114;0;0;64;50;0;114;0;0;16;0;86;12;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MALO;0350044H;COLLEGE;CHATEAUBRIAND;PUBLIC;0;0;299;287;0;12;57;56;0;1;30;27;0;56;0;0;0;0;0;0;0;77;75;0;2;35;42;0;75;0;0;0;0;75;0;0;71;67;0;4;33;38;0;67;0;0;0;0;67;0;0;94;89;0;5;42;52;0;89;0;0;6;0;83;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MALO;0350773A;COLLEGE PRIVE;CHOISY;PRIVE;0;0;545;533;0;12;142;141;0;1;70;72;0;142;0;0;0;0;0;0;0;131;126;0;5;62;69;0;130;0;0;9;0;101;19;0;146;144;0;2;71;75;0;146;0;0;7;0;119;19;0;126;122;0;4;63;63;0;126;0;0;11;0;95;16;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MALO;0350785N;COLLEGE PRIVE;MOKA STE FAMILLE;PRIVE;0;0;422;422;0;0;104;104;0;0;54;50;0;104;0;0;0;0;0;0;0;114;114;0;0;56;58;0;114;0;0;14;0;100;0;0;106;106;0;0;48;58;0;106;0;0;10;0;96;0;0;98;98;0;0;52;46;0;98;0;1;18;0;79;0;1
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;TINTENIAC;0350050P;LP LYCEE DES METIERS;BEL AIR;PUBLIC;0;0;12;12;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;1;11;0;12;0;0;0;0;12;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;VAL-COUESNON;0350848G;COLLEGE PRIVE;ST ANDRE;PRIVE;0;0;174;174;0;0;42;42;0;0;19;23;0;42;0;0;0;0;0;0;0;51;51;0;0;23;28;0;51;0;0;15;0;36;0;0;48;48;0;0;29;19;0;48;0;0;8;0;40;0;0;33;33;0;0;14;19;0;33;0;0;13;0;20;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;VITRE;0350709F;LP LYCEE DES METIERS;LA CHAMPAGNE;PUBLIC;0;0;22;22;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;0;0;5;17;0;20;0;0;0;0;20;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;VITRE;0350808N;LYC POLYVAL PRIVE DES METIERS;STE JEANNE D'ARC;PRIVE;0;0;24;24;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;8;16;0;24;0;0;0;0;24;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;BRUZ;0350002M;COLLEGE;PIERRE BROSSOLETTE;PUBLIC;0;0;780;695;85;0;196;181;15;0;96;100;22;159;0;0;0;22;0;0;0;193;169;24;0;96;97;27;142;0;0;12;27;130;0;0;207;177;30;0;97;110;20;157;0;0;12;20;145;0;0;184;168;16;0;109;75;22;146;0;0;10;22;136;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;CANCALE;0350003N;COLLEGE;RENE CASSIN;PUBLIC;0;0;400;400;0;0;108;108;0;0;70;38;0;108;0;0;16;0;0;0;0;100;100;0;0;50;50;0;100;0;0;11;0;89;0;0;94;94;0;0;43;51;0;94;0;0;20;0;74;0;0;98;98;0;0;55;43;0;98;0;0;13;0;85;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHATEAUBOURG;0350854N;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;496;484;0;12;135;131;0;4;75;60;0;131;0;0;20;0;0;0;0;128;126;0;2;69;59;0;126;0;0;23;0;103;0;0;127;124;0;3;58;69;0;124;0;0;14;0;110;0;0;106;103;0;3;49;57;0;103;0;0;20;0;83;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHATEAUGIRON;0350855P;COLLEGE PRIVE;STE CROIX;PRIVE;0;0;579;567;0;12;168;167;0;1;82;86;0;168;0;0;0;0;28;0;0;163;159;0;4;80;83;0;163;0;0;17;0;142;0;0;128;128;0;0;58;70;0;128;0;0;11;0;117;0;0;120;113;0;7;62;58;0;120;0;0;14;0;99;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;COMBOURG;0350857S;COLLEGE PRIVE;ST GILDUIN;PRIVE;0;0;419;419;0;0;112;112;0;0;44;68;0;112;0;0;0;0;0;0;0;117;117;0;0;45;72;0;117;0;0;24;0;93;0;0;96;96;0;0;47;49;0;96;0;0;11;0;85;0;0;94;94;0;0;56;38;0;94;0;0;11;0;83;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;CREVIN;0352860U;COLLEGE;SIMONE VEIL;PUBLIC;0;0;638;638;0;0;145;145;0;0;74;71;0;145;0;0;0;0;0;0;0;169;169;0;0;80;89;0;169;0;0;0;0;153;16;0;158;158;0;0;80;78;0;158;0;0;17;0;141;0;0;166;166;0;0;85;81;0;166;0;0;18;0;148;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0350770X;COLLEGE PRIVE;STE MARIE;PRIVE;0;0;904;904;0;0;259;259;0;0;126;133;44;215;0;0;0;44;0;0;0;223;223;0;0;112;111;42;181;0;0;0;42;181;0;0;234;234;0;0;122;112;44;190;0;0;3;44;187;0;0;188;188;0;0;108;80;41;147;0;0;0;41;147;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0350967L;COLLEGE;MAHATMA GANDHI;PUBLIC;0;0;417;278;127;12;109;77;32;0;61;48;0;77;0;0;14;0;0;0;0;99;63;34;2;54;45;1;62;0;0;10;1;43;9;0;107;69;32;6;46;61;0;68;1;0;12;0;39;16;0;102;69;29;4;45;57;0;69;0;0;17;0;40;11;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0351997F;COLLEGE PRIVE;SAINTE-JEANNE-D'ARC LA SALLE;PRIVE;0;0;471;471;0;0;123;123;0;0;51;72;0;123;0;0;0;0;0;0;0;128;128;0;0;58;70;0;128;0;0;13;0;115;0;0;115;115;0;0;45;70;0;115;0;0;21;0;94;0;0;105;105;0;0;51;54;0;105;0;0;14;0;91;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;JANZE;0350866B;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;679;667;0;12;176;173;0;3;94;82;0;176;0;0;18;0;0;0;0;173;169;0;4;75;98;0;173;0;0;18;0;128;24;0;169;164;0;5;80;89;0;169;0;0;12;0;131;24;0;161;161;0;0;85;76;0;161;0;0;19;0;117;25;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;LA GUERCHE-DE-BRETAGNE;0351799R;COLLEGE;DES FONTAINES;PUBLIC;0;0;289;278;0;11;66;61;0;5;27;39;0;63;0;0;0;0;0;0;0;83;78;0;5;39;44;0;83;0;0;14;0;64;0;0;79;79;0;0;44;35;0;79;0;0;12;0;67;0;0;61;60;0;1;30;31;0;61;0;0;19;0;42;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MAEN ROCH;0350040D;COLLEGE;ANGELE VANNIER;PUBLIC;0;0;302;291;0;11;79;76;0;3;34;45;14;62;0;0;0;0;0;0;0;91;89;0;2;42;49;0;89;0;0;22;0;67;0;0;79;76;0;3;42;37;0;76;0;0;11;0;65;0;0;53;50;0;3;34;19;0;50;0;0;6;0;44;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTAUBAN-DE-BRETAGNE;0352247C;COLLEGE;EVARISTE GALOIS;PUBLIC;0;0;643;631;0;12;149;149;0;0;71;78;0;149;0;0;0;0;0;0;0;174;170;0;4;89;85;0;170;0;0;35;0;135;0;0;169;165;0;4;89;80;0;165;0;0;17;0;148;0;0;151;147;0;4;89;62;0;147;0;0;0;0;147;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0350874K;COLLEGE PRIVE;ST YVES;PRIVE;0;0;720;708;0;12;185;184;0;1;87;98;0;185;0;0;15;0;75;0;0;196;194;0;2;114;82;0;196;0;0;16;0;178;0;0;169;162;0;7;77;92;0;169;0;0;25;0;137;0;0;170;168;0;2;88;82;0;170;0;0;21;0;149;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;PACE;0352274G;COLLEGE;FRANCOISE DOLTO;PUBLIC;0;0;783;773;0;10;209;208;0;1;100;109;0;209;0;0;20;0;0;0;0;187;182;0;5;94;93;0;186;1;0;29;0;140;15;0;200;199;0;1;102;98;0;199;0;0;45;0;141;13;0;187;184;0;3;78;109;0;184;0;0;23;0;161;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLEINE-FOUGERES;0350877N;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;154;154;0;0;49;49;0;0;21;28;0;49;0;0;0;0;0;0;0;34;34;0;0;19;15;0;34;0;0;0;0;34;0;0;36;36;0;0;22;14;0;36;0;0;0;0;36;0;0;35;35;0;0;21;14;0;35;0;0;0;0;35;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLELAN-LE-GRAND;0350878P;COLLEGE PRIVE;DE L'HERMINE;PRIVE;0;0;302;302;0;0;78;78;0;0;48;30;0;78;0;0;0;0;0;0;0;75;75;0;0;38;37;0;75;0;0;12;0;63;0;0;84;84;0;0;40;44;0;84;0;0;9;0;75;0;0;65;65;0;0;29;36;0;65;0;0;9;0;56;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350032V;LP LYCEE DES METIERS;LOUIS GUILLOUX;PUBLIC;0;0;23;23;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;0;0;15;8;0;23;0;0;0;0;23;0;0
